tokens_generated,total_time_seconds,tokens_per_second,peak_vram_mb,kv_cache_method,perplexity,sample_id,dataset,baseline,window_size,max_new_tokens,exact_match,f1
64,1.6531987190246582,38.712829415787496,1010.37939453125,full,5.48112154006958,narrativeqa_88,narrativeqa,full,N/A,64,0.0,0.25
64,1.6541080474853516,38.69154744594565,1010.61083984375,full,13.01620101928711,narrativeqa_89,narrativeqa,full,N/A,64,0.0,0.13043478260869565
22,0.6407642364501953,34.33400110137076,1011.97021484375,full,56.8702278137207,narrativeqa_90,narrativeqa,full,N/A,64,0.0,0.2857142857142857
6,0.25595688819885254,23.441447668087793,1010.37939453125,full,8128.486328125,narrativeqa_91,narrativeqa,full,N/A,64,1.0,1.0
26,0.7430081367492676,34.992887310430426,1012.11376953125,full,117.18505859375,narrativeqa_92,narrativeqa,full,N/A,64,0.0,0.7096774193548387
64,1.63863205909729,39.05696806350604,1010.2607421875,full,6.216007232666016,narrativeqa_93,narrativeqa,full,N/A,64,0.0,0.15789473684210528
34,0.9311535358428955,36.513849425726164,1010.55322265625,full,30.993406295776367,narrativeqa_94,narrativeqa,full,N/A,64,0.0,0.0
63,1.623283863067627,38.81021762943219,1010.029296875,full,7.1053338050842285,narrativeqa_95,narrativeqa,full,N/A,64,0.0,0.23255813953488372
17,0.5057346820831299,33.61446347712739,1010.087890625,full,110.75402069091797,narrativeqa_96,narrativeqa,full,N/A,64,0.0,0.4
29,0.7940387725830078,36.52214602274775,1010.2607421875,full,19.553956985473633,narrativeqa_97,narrativeqa,full,N/A,64,0.0,0.7333333333333334
64,1.6355829238891602,39.129780010063946,1010.1455078125,full,10.286962509155273,narrativeqa_98,narrativeqa,full,N/A,64,0.0,0.3478260869565218
64,1.6353685855865479,39.13490852402885,1010.1455078125,full,8.546677589416504,narrativeqa_99,narrativeqa,full,N/A,64,0.0,0.2857142857142857
64,1.979719877243042,32.32780593642693,1017.09375,full,10.578577041625977,narrativeqa_0,narrativeqa,full,N/A,64,0.0,0.30434782608695654
64,1.6657226085662842,38.42176342619609,1017.267578125,full,8.591432571411133,narrativeqa_1,narrativeqa,full,N/A,64,0.0,0.1276595744680851
64,1.6512234210968018,38.75914015166337,1017.4990234375,full,14.184416770935059,narrativeqa_2,narrativeqa,full,N/A,64,0.0,0.1754385964912281
64,1.649312973022461,38.80403601186518,1017.09375,full,6.804428577423096,narrativeqa_3,narrativeqa,full,N/A,64,0.0,0.05882352941176471
64,1.6502623558044434,38.78171235918565,1017.4404296875,full,11.446097373962402,narrativeqa_4,narrativeqa,full,N/A,64,0.0,0.22727272727272727
64,1.6486320495605469,38.82006298316207,1017.3251953125,full,20.470460891723633,narrativeqa_5,narrativeqa,full,N/A,64,0.0,0.33333333333333337
28,0.7869431972503662,35.58071293815606,1017.3251953125,full,15.38436222076416,narrativeqa_6,narrativeqa,full,N/A,64,0.0,0.6666666666666667
64,1.6476218700408936,38.84386409511033,1017.0478515625,full,12.468729972839355,narrativeqa_7,narrativeqa,full,N/A,64,0.0,0.16666666666666669
48,1.2611157894134521,38.06153281319625,1017.208984375,full,18.17283058166504,narrativeqa_8,narrativeqa,full,N/A,64,0.0,0.2162162162162162
15,0.47570037841796875,31.532453368831295,1017.267578125,full,162.27169799804688,narrativeqa_9,narrativeqa,full,N/A,64,0.0,0.14285714285714285
26,0.7385022640228271,35.20639172907984,1017.3251953125,full,23.929664611816406,narrativeqa_10,narrativeqa,full,N/A,64,0.0,0.4444444444444445
21,0.6177418231964111,33.99478424714502,1017.556640625,full,25.645488739013672,narrativeqa_11,narrativeqa,full,N/A,64,0.0,0.33333333333333337
64,1.646202802658081,38.87734846317893,1017.3828125,full,12.801258087158203,narrativeqa_12,narrativeqa,full,N/A,64,0.0,0.0
60,1.548600196838379,38.744667682786016,1017.267578125,full,9.014365196228027,narrativeqa_13,narrativeqa,full,N/A,64,0.0,0.1111111111111111
20,0.5964803695678711,33.53002214387926,1017.4404296875,full,42.900001525878906,narrativeqa_14,narrativeqa,full,N/A,64,0.0,0.17391304347826086
15,0.4757075309753418,31.53197925886425,1017.556640625,full,57.62211608886719,narrativeqa_15,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.6432576179504395,38.94702772157192,1017.267578125,full,23.284137725830078,narrativeqa_16,narrativeqa,full,N/A,64,0.0,0.1904761904761905
64,1.6434352397918701,38.94281834196592,1017.4404296875,full,24.06918716430664,narrativeqa_17,narrativeqa,full,N/A,64,0.0,0.0
14,0.451610803604126,31.000144124701126,1017.4404296875,full,97.08369445800781,narrativeqa_18,narrativeqa,full,N/A,64,0.0,0.25
18,0.545635461807251,32.98905818984069,1017.208984375,full,24.62432861328125,narrativeqa_19,narrativeqa,full,N/A,64,0.0,0.33333333333333337
17,0.5237729549407959,32.45681137148743,1017.267578125,full,37.38856887817383,narrativeqa_20,narrativeqa,full,N/A,64,0.0,0.42857142857142855
24,0.6902985572814941,34.7675650583942,1017.4990234375,full,31.294208526611328,narrativeqa_21,narrativeqa,full,N/A,64,0.0,0.38095238095238093
28,0.7877376079559326,35.5448308132146,1017.79052734375,full,30.517438888549805,narrativeqa_22,narrativeqa,full,N/A,64,0.0,0.0
36,0.9755253791809082,36.9031916219618,1017.3828125,full,28.77814483642578,narrativeqa_23,narrativeqa,full,N/A,64,0.0,0.2
45,1.1893110275268555,37.83703249903976,1017.208984375,full,16.962038040161133,narrativeqa_24,narrativeqa,full,N/A,64,0.0,0.1739130434782609
64,1.6469683647155762,38.859277063923756,1017.208984375,full,23.380205154418945,narrativeqa_25,narrativeqa,full,N/A,64,0.0,0.18604651162790695
64,1.6437089443206787,38.93633372327379,1017.3828125,full,23.533700942993164,narrativeqa_26,narrativeqa,full,N/A,64,0.0,0.1
51,1.3355565071105957,38.18632886626096,1017.556640625,full,7.503246784210205,narrativeqa_27,narrativeqa,full,N/A,64,0.0,0.0625
64,1.6441779136657715,38.9252279014678,1017.556640625,full,10.02595043182373,narrativeqa_28,narrativeqa,full,N/A,64,0.0,0.0
64,1.5729453563690186,40.68799958044148,992.18212890625,full,21.86858367919922,narrativeqa_29,narrativeqa,full,N/A,64,0.0,0.05714285714285715
64,1.573164939880371,40.682320319741414,992.12939453125,full,8.275712966918945,narrativeqa_30,narrativeqa,full,N/A,64,0.0,0.06666666666666667
64,1.5719127655029297,40.71472756283861,992.12939453125,full,12.261710166931152,narrativeqa_31,narrativeqa,full,N/A,64,0.0,0.0689655172413793
64,1.5708484649658203,40.74231310490701,992.44873046875,full,19.20374870300293,narrativeqa_32,narrativeqa,full,N/A,64,0.0,0.0
64,1.5721561908721924,40.708423483352774,992.15576171875,full,13.974432945251465,narrativeqa_33,narrativeqa,full,N/A,64,0.0,0.08695652173913045
64,1.5730910301208496,40.68423172884237,992.23583984375,full,9.847039222717285,narrativeqa_34,narrativeqa,full,N/A,64,0.0,0.0
64,1.570965051651001,40.7392894786166,992.18212890625,full,10.566356658935547,narrativeqa_35,narrativeqa,full,N/A,64,0.0,0.09523809523809523
10,0.28473496437072754,35.1203794802661,992.10302734375,full,205.15420532226562,narrativeqa_36,narrativeqa,full,N/A,64,0.0,0.5
64,1.5734996795654297,40.67366573450817,992.15576171875,full,17.814861297607422,narrativeqa_37,narrativeqa,full,N/A,64,0.0,0.0
64,1.571479082107544,40.72596366613308,992.07568359375,full,4.894299507141113,narrativeqa_38,narrativeqa,full,N/A,64,0.0,0.0909090909090909
64,1.5718824863433838,40.71551185030441,992.36865234375,full,8.934309959411621,narrativeqa_39,narrativeqa,full,N/A,64,0.0,0.11538461538461539
64,1.5751163959503174,40.63191784718029,992.12939453125,full,9.607659339904785,narrativeqa_40,narrativeqa,full,N/A,64,0.0,0.10256410256410256
64,1.5729286670684814,40.68843129375911,992.42236328125,full,16.672624588012695,narrativeqa_41,narrativeqa,full,N/A,64,0.0,0.09523809523809523
64,1.5710101127624512,40.73812095802676,992.12939453125,full,10.324836730957031,narrativeqa_42,narrativeqa,full,N/A,64,0.0,0.0588235294117647
64,1.5724713802337646,40.70026380415631,992.23583984375,full,9.150285720825195,narrativeqa_43,narrativeqa,full,N/A,64,0.0,0.0
64,1.5743801593780518,40.65091878779949,992.31591796875,full,4.555775165557861,narrativeqa_44,narrativeqa,full,N/A,64,0.0,0.0784313725490196
64,1.56925630569458,40.78365004349783,992.34228515625,full,20.384033203125,narrativeqa_45,narrativeqa,full,N/A,64,0.0,0.24489795918367344
64,1.5698153972625732,40.76912489940059,992.15576171875,full,4.872226238250732,narrativeqa_46,narrativeqa,full,N/A,64,0.0,0.08333333333333333
23,0.5941421985626221,38.71127157041315,992.23583984375,full,88.26678466796875,narrativeqa_47,narrativeqa,full,N/A,64,0.0,0.16666666666666669
64,1.5733091831207275,40.67859050631942,992.36865234375,full,5.7314934730529785,narrativeqa_48,narrativeqa,full,N/A,64,0.0,0.05882352941176471
64,1.570495843887329,40.751460915417425,992.31591796875,full,19.102943420410156,narrativeqa_49,narrativeqa,full,N/A,64,0.0,0.1621621621621622
64,1.5713348388671875,40.72970217228755,992.34228515625,full,15.909699440002441,narrativeqa_50,narrativeqa,full,N/A,64,0.0,0.05555555555555556
64,1.5743491649627686,40.651719087686324,992.36865234375,full,13.658495903015137,narrativeqa_51,narrativeqa,full,N/A,64,0.0,0.12000000000000001
64,1.5765888690948486,40.593969204377096,992.20947265625,full,7.9850873947143555,narrativeqa_52,narrativeqa,full,N/A,64,0.0,0.08333333333333333
64,1.57139253616333,40.72820668746505,992.04931640625,full,8.487126350402832,narrativeqa_53,narrativeqa,full,N/A,64,0.0,0.0
64,1.5710430145263672,40.737267794856976,992.12939453125,full,6.692692756652832,narrativeqa_54,narrativeqa,full,N/A,64,0.0,0.07692307692307693
64,1.5728702545166016,40.689942362518295,992.42236328125,full,27.279869079589844,narrativeqa_55,narrativeqa,full,N/A,64,0.0,0.1777777777777778
64,1.5683553218841553,40.80707930592739,992.18212890625,full,14.251718521118164,narrativeqa_56,narrativeqa,full,N/A,64,0.0,0.05
64,1.5686542987823486,40.799301700622834,992.18212890625,full,5.704714775085449,narrativeqa_57,narrativeqa,full,N/A,64,0.0,0.12121212121212122
28,0.7202053070068359,38.87780293700923,993.0615234375,full,62.09535217285156,narrativeqa_58,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.5777292251586914,40.56462856835446,993.0888671875,full,9.521066665649414,narrativeqa_59,narrativeqa,full,N/A,64,0.0,0.20512820512820512
64,1.5761041641235352,40.60645321344616,993.1162109375,full,10.106447219848633,narrativeqa_60,narrativeqa,full,N/A,64,0.0,0.10526315789473684
64,1.575624704360962,40.61880968409731,993.0888671875,full,10.228804588317871,narrativeqa_61,narrativeqa,full,N/A,64,0.0,0.18604651162790695
35,0.8869760036468506,39.459917580741276,993.0615234375,full,22.465667724609375,narrativeqa_62,narrativeqa,full,N/A,64,0.0,0.2608695652173913
64,1.5777525901794434,40.56402784464518,993.1435546875,full,4.605776786804199,narrativeqa_63,narrativeqa,full,N/A,64,0.0,0.14634146341463414
33,0.8397226333618164,39.29869064965537,993.0615234375,full,61.28264236450195,narrativeqa_64,narrativeqa,full,N/A,64,0.0,0.17391304347826084
64,1.5749316215515137,40.636684872040114,992.6376953125,full,12.761094093322754,narrativeqa_65,narrativeqa,full,N/A,64,0.0,0.2285714285714286
64,1.577305793762207,40.57551823692126,993.0888671875,full,11.643570899963379,narrativeqa_66,narrativeqa,full,N/A,64,0.0,0.12121212121212122
14,0.3875095844268799,36.12813866450752,993.0615234375,full,156.23287963867188,narrativeqa_67,narrativeqa,full,N/A,64,0.0,0.2222222222222222
28,0.7211334705352783,38.82776371372187,993.0615234375,full,62.09535217285156,narrativeqa_68,narrativeqa,full,N/A,64,0.0,0.19999999999999998
16,0.4355661869049072,36.733797252937634,993.2822265625,full,196.72474670410156,narrativeqa_69,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.577824354171753,40.56218287592316,993.1162109375,full,8.059504508972168,narrativeqa_70,narrativeqa,full,N/A,64,0.0,0.06666666666666667
19,0.506683349609375,37.49876528338252,993.3369140625,full,111.82234191894531,narrativeqa_71,narrativeqa,full,N/A,64,0.0,0.3636363636363636
21,0.5548262596130371,37.84968652104971,993.2822265625,full,71.97769165039062,narrativeqa_72,narrativeqa,full,N/A,64,0.0,0.25
64,1.5748417377471924,40.63900420340133,993.2265625,full,9.466712951660156,narrativeqa_73,narrativeqa,full,N/A,64,0.0,0.13333333333333333
64,1.5792486667633057,40.52560014577627,993.880859375,full,6.001552581787109,narrativeqa_74,narrativeqa,full,N/A,64,0.0,0.10909090909090909
44,1.1024200916290283,39.91218985766298,993.19921875,full,94.05107879638672,narrativeqa_75,narrativeqa,full,N/A,64,0.0,0.09523809523809523
64,1.6737792491912842,38.23682246683529,0.026152800768613815,2159.11376953125,full,10.578577041625977,narrativeqa_0,narrativeqa,full,N/A,64,0.0,0.30434782608695654
64,1.2764008045196533,50.140990019263626,0.019943762570619583,2159.31103515625,full,8.591432571411133,narrativeqa_1,narrativeqa,full,N/A,64,0.0,0.1276595744680851
64,1.2764294147491455,50.1398661457342,0.0199442096054554,2159.57373046875,full,14.184416770935059,narrativeqa_2,narrativeqa,full,N/A,64,0.0,0.1754385964912281
64,1.278791904449463,50.047235814769145,0.019981123507022858,2159.11376953125,full,6.804428577423096,narrativeqa_3,narrativeqa,full,N/A,64,0.0,0.05882352941176471
64,1.274810552597046,50.20353798422762,0.019918914884328842,2159.50732421875,full,11.446097373962402,narrativeqa_4,narrativeqa,full,N/A,64,0.0,0.22727272727272727
64,1.2777128219604492,50.08950282098764,0.01996426284313202,2159.37646484375,full,20.470460891723633,narrativeqa_5,narrativeqa,full,N/A,64,0.0,0.33333333333333337
28,0.6318538188934326,44.314047272890555,0.022566207817622592,2159.37646484375,full,15.38436222076416,narrativeqa_6,narrativeqa,full,N/A,64,0.0,0.6666666666666667
64,1.2731602191925049,50.26861429945688,0.01989312842488289,2159.04833984375,full,12.468729972839355,narrativeqa_7,narrativeqa,full,N/A,64,0.0,0.16666666666666669
48,0.9909708499908447,48.437348081876934,0.020645226041475933,2159.24462890625,full,18.17283058166504,narrativeqa_8,narrativeqa,full,N/A,64,0.0,0.2162162162162162
15,0.4010956287384033,37.39756538155413,0.02673970858256022,2159.31103515625,full,162.27169799804688,narrativeqa_9,narrativeqa,full,N/A,64,0.0,0.14285714285714285
26,0.5935168266296387,43.80667713777271,0.022827570254986104,2159.37646484375,full,23.929664611816406,narrativeqa_10,narrativeqa,full,N/A,64,0.0,0.4444444444444445
21,0.5073199272155762,41.39399789647222,0.024158091772170293,2159.63916015625,full,25.645488739013672,narrativeqa_11,narrativeqa,full,N/A,64,0.0,0.33333333333333337
64,1.2748627662658691,50.201481832792794,0.019919730722904205,2159.44189453125,full,12.801258087158203,narrativeqa_12,narrativeqa,full,N/A,64,0.0,0.0
60,1.203784465789795,49.84280965997879,0.020063074429829915,2159.31103515625,full,9.014365196228027,narrativeqa_13,narrativeqa,full,N/A,64,0.0,0.1111111111111111
20,0.4885869026184082,40.9343760399984,0.02442934513092041,2159.50732421875,full,42.900001525878906,narrativeqa_14,narrativeqa,full,N/A,64,0.0,0.17391304347826086
15,0.39740419387817383,37.7449464073807,0.026493612925211588,2159.63916015625,full,57.62211608886719,narrativeqa_15,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.2772245407104492,50.108651971563546,0.01995663344860077,2159.31103515625,full,23.284137725830078,narrativeqa_16,narrativeqa,full,N/A,64,0.0,0.1904761904761905
64,1.2774958610534668,50.09800966965436,0.01996087282896042,2159.50732421875,full,24.06918716430664,narrativeqa_17,narrativeqa,full,N/A,64,0.0,0.0
14,0.3824748992919922,36.60370922618899,0.027319635663713728,2159.50732421875,full,97.08369445800781,narrativeqa_18,narrativeqa,full,N/A,64,0.0,0.25
18,0.45055556297302246,39.950677517387064,0.02503086460961236,2159.24462890625,full,24.62432861328125,narrativeqa_19,narrativeqa,full,N/A,64,0.0,0.33333333333333337
17,0.4334547519683838,39.21977997195883,0.025497338351081398,2159.31103515625,full,37.38856887817383,narrativeqa_20,narrativeqa,full,N/A,64,0.0,0.42857142857142855
24,0.5568971633911133,43.09592789781299,0.02320404847462972,2159.57373046875,full,31.294208526611328,narrativeqa_21,narrativeqa,full,N/A,64,0.0,0.38095238095238093
28,0.6341609954833984,44.15282585876571,0.022648606981549944,2159.912109375,full,30.517438888549805,narrativeqa_22,narrativeqa,full,N/A,64,0.0,0.0
36,0.7748816013336182,46.45871051531204,0.021524488925933838,2159.44189453125,full,28.77814483642578,narrativeqa_23,narrativeqa,full,N/A,64,0.0,0.2
45,0.936638355255127,48.0441567949058,0.020814185672336154,2159.24462890625,full,16.962038040161133,narrativeqa_24,narrativeqa,full,N/A,64,0.0,0.1739130434782609
64,1.277364730834961,50.10315257269224,0.019958823919296265,2159.24462890625,full,23.380205154418945,narrativeqa_25,narrativeqa,full,N/A,64,0.0,0.18604651162790695
64,1.2822840213775635,49.91093933405215,0.02003568783402443,2159.44189453125,full,23.533700942993164,narrativeqa_26,narrativeqa,full,N/A,64,0.0,0.1
51,1.0457384586334229,48.769364441896016,0.020504675659478878,2159.63916015625,full,7.503246784210205,narrativeqa_27,narrativeqa,full,N/A,64,0.0,0.0625
64,1.2805652618408203,49.97792920604422,0.020008832216262817,2159.63916015625,full,10.02595043182373,narrativeqa_28,narrativeqa,full,N/A,64,0.0,0.0
64,1.1993727684020996,53.36122487195196,0.018740199506282806,2127.7958984375,full,21.86858367919922,narrativeqa_29,narrativeqa,full,N/A,64,0.0,0.05714285714285715
64,1.1978199481964111,53.430400868149235,0.018715936690568924,2127.6748046875,full,8.275712966918945,narrativeqa_30,narrativeqa,full,N/A,64,0.0,0.06666666666666667
64,1.1993958950042725,53.36019596746412,0.018740560859441757,2127.6748046875,full,12.261710166931152,narrativeqa_31,narrativeqa,full,N/A,64,0.0,0.0689655172413793
64,1.1999173164367676,53.33700841158969,0.018748708069324493,2128.404296875,full,19.20374870300293,narrativeqa_32,narrativeqa,full,N/A,64,0.0,0.0
64,1.1965508460998535,53.487070949477335,0.01869610697031021,2127.7353515625,full,13.974432945251465,narrativeqa_33,narrativeqa,full,N/A,64,0.0,0.08695652173913045
64,1.197737693786621,53.43407019083237,0.018714651465415955,2127.91796875,full,9.847039222717285,narrativeqa_34,narrativeqa,full,N/A,64,0.0,0.0
64,1.197742223739624,53.43386809907847,0.018714722245931625,2127.7958984375,full,10.566356658935547,narrativeqa_35,narrativeqa,full,N/A,64,0.0,0.09523809523809523
10,0.23253560066223145,43.00416784148874,0.023253560066223145,2127.6142578125,full,205.15420532226562,narrativeqa_36,narrativeqa,full,N/A,64,0.0,0.5
64,1.199195384979248,53.36911799498587,0.01873742789030075,2127.7353515625,full,17.814861297607422,narrativeqa_37,narrativeqa,full,N/A,64,0.0,0.0
64,1.2001185417175293,53.328065332952434,0.018751852214336395,2127.552734375,full,4.894299507141113,narrativeqa_38,narrativeqa,full,N/A,64,0.0,0.0909090909090909
64,1.197058916091919,53.46436933024407,0.018704045563936234,2128.2216796875,full,8.934309959411621,narrativeqa_39,narrativeqa,full,N/A,64,0.0,0.11538461538461539
64,1.1965558528900146,53.486847141671014,0.01869618520140648,2127.6748046875,full,9.607659339904785,narrativeqa_40,narrativeqa,full,N/A,64,0.0,0.10256410256410256
64,1.1977629661560059,53.43294275109867,0.01871504634618759,2128.34375,full,16.672624588012695,narrativeqa_41,narrativeqa,full,N/A,64,0.0,0.09523809523809523
64,1.2005021572113037,53.311024570474956,0.01875784620642662,2127.6748046875,full,10.324836730957031,narrativeqa_42,narrativeqa,full,N/A,64,0.0,0.0588235294117647
64,1.1995162963867188,53.35483994072114,0.01874244213104248,2127.91796875,full,9.150285720825195,narrativeqa_43,narrativeqa,full,N/A,64,0.0,0.0
64,1.202744960784912,53.211613506352634,0.01879289001226425,2128.1005859375,full,4.555775165557861,narrativeqa_44,narrativeqa,full,N/A,64,0.0,0.0784313725490196
64,1.2028813362121582,53.20558069471285,0.018795020878314972,2128.1611328125,full,20.384033203125,narrativeqa_45,narrativeqa,full,N/A,64,0.0,0.24489795918367344
64,1.1999447345733643,53.33578968764337,0.018749136477708817,2127.7353515625,full,4.872226238250732,narrativeqa_46,narrativeqa,full,N/A,64,0.0,0.08333333333333333
23,0.4655017852783203,49.409047886354415,0.020239208055579144,2127.91796875,full,88.26678466796875,narrativeqa_47,narrativeqa,full,N/A,64,0.0,0.16666666666666669
64,1.2006940841674805,53.302502980495134,0.018760845065116882,2128.2216796875,full,5.7314934730529785,narrativeqa_48,narrativeqa,full,N/A,64,0.0,0.05882352941176471
64,1.199556589126587,53.35304776792502,0.01874307170510292,2128.1005859375,full,19.102943420410156,narrativeqa_49,narrativeqa,full,N/A,64,0.0,0.1621621621621622
64,1.2024519443511963,53.224580242607786,0.018788311630487442,2128.1611328125,full,15.909699440002441,narrativeqa_50,narrativeqa,full,N/A,64,0.0,0.05555555555555556
64,1.2001464366912842,53.3268258300573,0.018752288073301315,2128.2216796875,full,13.658495903015137,narrativeqa_51,narrativeqa,full,N/A,64,0.0,0.12000000000000001
64,1.2024781703948975,53.223419414742644,0.018788721412420273,2127.857421875,full,7.9850873947143555,narrativeqa_52,narrativeqa,full,N/A,64,0.0,0.08333333333333333
64,1.198096752166748,53.41805650024218,0.018720261752605438,2127.4921875,full,8.487126350402832,narrativeqa_53,narrativeqa,full,N/A,64,0.0,0.0
64,1.2007181644439697,53.301434004404534,0.018761221319437027,2127.6748046875,full,6.692692756652832,narrativeqa_54,narrativeqa,full,N/A,64,0.0,0.07692307692307693
64,1.202305793762207,53.23105014717909,0.018786028027534485,2128.34375,full,27.279869079589844,narrativeqa_55,narrativeqa,full,N/A,64,0.0,0.1777777777777778
64,1.1990158557891846,53.37710897732508,0.01873462274670601,2127.7958984375,full,14.251718521118164,narrativeqa_56,narrativeqa,full,N/A,64,0.0,0.05
64,1.2006151676177979,53.30600655910893,0.01875961199402809,2127.7958984375,full,5.704714775085449,narrativeqa_57,narrativeqa,full,N/A,64,0.0,0.12121212121212122
28,0.5636565685272217,49.67563861299657,0.02013059173311506,2129.85400390625,full,62.09535217285156,narrativeqa_58,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.2100601196289062,52.88993411304814,0.01890718936920166,2129.90771484375,full,9.521066665649414,narrativeqa_59,narrativeqa,full,N/A,64,0.0,0.20512820512820512
64,1.208608865737915,52.95344243642037,0.018884513527154922,2129.96142578125,full,10.106447219848633,narrativeqa_60,narrativeqa,full,N/A,64,0.0,0.10526315789473684
64,1.2063848972320557,53.051062017472525,0.01884976401925087,2129.90771484375,full,10.228804588317871,narrativeqa_61,narrativeqa,full,N/A,64,0.0,0.18604651162790695
35,0.689366340637207,50.77126331356445,0.01969618116106306,2129.85400390625,full,22.465667724609375,narrativeqa_62,narrativeqa,full,N/A,64,0.0,0.2608695652173913
64,1.2060737609863281,53.0647478373634,0.018844902515411377,2130.01513671875,full,4.605776786804199,narrativeqa_63,narrativeqa,full,N/A,64,0.0,0.14634146341463414
33,0.6554899215698242,50.34402347631636,0.01986333095666134,2129.85400390625,full,61.28264236450195,narrativeqa_64,narrativeqa,full,N/A,64,0.0,0.17391304347826084
64,1.2058875560760498,53.07294173285574,0.018841993063688278,2129.32470703125,full,12.761094093322754,narrativeqa_65,narrativeqa,full,N/A,64,0.0,0.2285714285714286
64,1.2070763111114502,53.02067434416815,0.01886056736111641,2129.90771484375,full,11.643570899963379,narrativeqa_66,narrativeqa,full,N/A,64,0.0,0.12121212121212122
14,0.3130686283111572,44.71862950792206,0.022362044879368374,2129.85400390625,full,156.23287963867188,narrativeqa_67,narrativeqa,full,N/A,64,0.0,0.2222222222222222
28,0.5621185302734375,49.81155840277966,0.02007566179547991,2129.85400390625,full,62.09535217285156,narrativeqa_68,narrativeqa,full,N/A,64,0.0,0.19999999999999998
16,0.3491840362548828,45.82110961201269,0.021824002265930176,2130.28564453125,full,196.72474670410156,narrativeqa_69,narrativeqa,full,N/A,64,0.0,0.19999999999999998
64,1.204383373260498,53.13922578218567,0.018818490207195282,2129.96142578125,full,8.059504508972168,narrativeqa_70,narrativeqa,full,N/A,64,0.0,0.06666666666666667
19,0.402163028717041,47.24452185625512,0.02116647519563374,2130.39306640625,full,111.82234191894531,narrativeqa_71,narrativeqa,full,N/A,64,0.0,0.3636363636363636
21,0.43627071380615234,48.13525028253651,0.020774795895531065,2130.28564453125,full,71.97769165039062,narrativeqa_72,narrativeqa,full,N/A,64,0.0,0.25
64,1.2067713737487793,53.03407206386324,0.018855802714824677,2130.17724609375,full,9.466712951660156,narrativeqa_73,narrativeqa,full,N/A,64,0.0,0.13333333333333333
64,1.2135632038116455,52.737261478416826,0.01896192505955696,2131.93212890625,full,6.001552581787109,narrativeqa_74,narrativeqa,full,N/A,64,0.0,0.10909090909090909
44,0.8505635261535645,51.730410071752885,0.01933098923076283,2130.12353515625,full,94.05107879638672,narrativeqa_75,narrativeqa,full,N/A,64,0.0,0.09523809523809523
42,0.8137702941894531,51.61161607875307,0.01937548319498698,2130.23095703125,full,21.15279197692871,narrativeqa_76,narrativeqa,full,N/A,64,0.0,0.42105263157894735
64,1.20711088180542,53.01915587429562,0.018861107528209686,2129.43017578125,full,15.319755554199219,narrativeqa_77,narrativeqa,full,N/A,64,0.0,0.18604651162790695
64,1.2085471153259277,52.95614807929116,0.01888354867696762,2129.85400390625,full,16.531553268432617,narrativeqa_78,narrativeqa,full,N/A,64,0.0,0.16666666666666669
64,1.2068703174591064,53.029724133693904,0.018857348710298538,2129.43017578125,full,59.75312042236328,narrativeqa_79,narrativeqa,full,N/A,64,0.0,0.2
20,0.4216945171356201,47.42769750920866,0.021084725856781006,2129.85400390625,full,67.04408264160156,narrativeqa_80,narrativeqa,full,N/A,64,0.0,0.3636363636363636
64,1.2092857360839844,52.923802944414476,0.018895089626312256,2129.96142578125,full,8.059504508972168,narrativeqa_81,narrativeqa,full,N/A,64,0.0,0.06666666666666667
64,1.2079873085021973,52.980689076406456,0.018874801695346832,2129.90771484375,full,11.786684036254883,narrativeqa_82,narrativeqa,full,N/A,64,0.0,0.0625
64,1.2075538635253906,52.999706210334445,0.01886802911758423,2130.01513671875,full,8.039054870605469,narrativeqa_83,narrativeqa,full,N/A,64,0.0,0.0689655172413793
64,1.2107264995574951,52.86082366528788,0.01891760155558586,2129.32470703125,full,10.630584716796875,narrativeqa_84,narrativeqa,full,N/A,64,0.0,0.1111111111111111
52,0.9945294857025146,52.28603148278535,0.019125567032740667,2129.96142578125,full,43.927738189697266,narrativeqa_85,narrativeqa,full,N/A,64,0.0,0.2857142857142857
64,1.2062253952026367,53.05807708454728,0.0188472718000412,2129.96142578125,full,8.595304489135742,narrativeqa_86,narrativeqa,full,N/A,64,0.0,0.2641509433962264
33,0.6536221504211426,50.48788505520721,0.019806731830943714,2129.90771484375,full,21.35619354248047,narrativeqa_87,narrativeqa,full,N/A,64,0.0,0.3846153846153846
64,1.2689895629882812,50.433826933367,0.019827961921691895,2151.4931640625,full,5.48112154006958,narrativeqa_88,narrativeqa,full,N/A,64,0.0,0.25
64,1.2686104774475098,50.44889754400446,0.01982203871011734,2151.755859375,full,13.01620101928711,narrativeqa_89,narrativeqa,full,N/A,64,0.0,0.13043478260869565
22,0.5198225975036621,42.322130868589284,0.023628299886530094,2153.365234375,full,56.8702278137207,narrativeqa_90,narrativeqa,full,N/A,64,0.0,0.2857142857142857
6,0.23113059997558594,25.959349392221423,0.038521766662597656,2151.4931640625,full,8128.486328125,narrativeqa_91,narrativeqa,full,N/A,64,1.0,1.0
26,0.5914106369018555,43.96268578496112,0.022746562957763672,2153.640625,full,117.18505859375,narrativeqa_92,narrativeqa,full,N/A,64,0.0,0.7096774193548387
